variant_id,entity_id,canonical_key,variant_name,variant_language,is_preferred,source_refs_sample
VAR_1B0C06B9BC,ENT_CB6F7A7A59,امام موسی کاظم اور بعد کے ايمہ کی نسل سے تعلق رکھتے ہیں۔,امام موسیٰ کاظم اور بعد کے ائمہ کی نسل سے تعلق رکھتے ہیں۔,ur/ar,yes,SRC003 p.1 line 1789
VAR_776B1DA154,ENT_B97BCA6C67,امام موسی کاظم بن امام جعفر صادق بن امام محمد باقر بن امام زین العابدین,امام موسیٰ کاظم بن امام جعفر صادق بن امام محمد باقر بن امام زین العابدین,ur/ar,yes,SRC003 p.1 line 1190; SRC003 p.1 line 1347
VAR_0F30D4CD49,ENT_826B907388,امام موسی کاظم سے بتاتے ہیں، ان میں,امام موسیٰ کاظم سے بتاتے ہیں، ان میں,ur/ar,yes,SRC003 p.1 line 1789
VAR_39FA0B9E3A,ENT_33019CE6A9,امام موسی کاظم علیہ السلام بن امام جعفر صادق علیہ السلام بن امام محمد باقر,امام موسیٰ کاظم علیہ السلام بن امام جعفر صادق علیہ السلام بن امام محمد باقر,ur/ar,yes,SRC003 p.1 line 1646
VAR_31594540D8,ENT_96BC6E326C,امام موسی کاظم علیہ السلام والدہ حضرت نجمہ خاتون سلام اللہ علیہا، جو نہایت عابدہ،,امام موسیٰ کاظم علیہ السلام والدہ: حضرت نجمہ خاتون سلام اللہ علیہا، جو نہایت عابدہ،,ur/ar,yes,SRC003 p.1 line 679
VAR_705A354CB5,ENT_5A2AC4B274,امام موسی کاظم علیہ السلام کا دور بنی عباس کے جابر حکمرانوں خصوصا ہارون الرشید,امام موسیٰ کاظم علیہ السلام کا دور بنی عباس کے جابر حکمرانوں (خصوصاً ہارون الرشید,ur/ar,yes,SRC003 p.1 line 665
VAR_8C73A2ACC2,ENT_780EEBCC53,امام موسی کاظم علیہ السلام کی شہادت کے بعد منصب امامت سنبھالا۔,امام موسیٰ کاظم علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,ur/ar,yes,SRC003 p.1 line 682
VAR_1E5808EDBA,ENT_AE03D1A98F,امام موسی کاظم علیہ السلام کی کل اولاد,امام موسیٰ کاظم علیہ السلام کی کل اولاد,ur/ar,yes,SRC003 p.1 line 663
VAR_24BA21323E,ENT_A88831987B,امام موسی کاظم علیہ السلام کے بعد اپ کو نص جلی کے ذریعے امامت کے,امام موسیٰ کاظم علیہ السلام کے بعد آپ کو نصِّ جلی کے ذریعے امامت کے,ur/ar,yes,SRC003 p.1 line 675
VAR_124E15DEE5,ENT_6719CE406E,امام موسی کاظم علیہ السلام کے پہلو میں واقع ہے۔,امام موسیٰ کاظم علیہ السلام کے پہلو میں واقع ہے۔,ur/ar,yes,SRC003 p.1 line 727
VAR_AD3518520C,ENT_698DB7E832,امام موسی کاظم نے قید و خاموش استقامت سے امامت کو محفوظ رکھا۔,امام موسیٰ کاظم نے قید و خاموش استقامت سے امامت کو محفوظ رکھا۔,ur/ar,yes,SRC003 p.1 line 672
VAR_DDF70751AD,ENT_8F82200F42,امام موسی کاظم کی اولاد کے خاندانوں میں عزاداری کے مختلف روایتی طریقے موجود ہیں،,امام موسیٰ کاظم کی اولاد کے خاندانوں میں عزاداری کے مختلف روایتی طریقے موجود ہیں،,ur/ar,yes,SRC003 p.1 line 1788
VAR_3BC8F4F403,ENT_ED199A1E52,امام موسی کاظم کے خاندانوں میں مشہور ہے، جنہوں نے نسل در نسل اپنے عقايد،,امام موسیٰ کاظم کے خاندانوں میں مشہور ہے، جنہوں نے نسل در نسل اپنے عقائد،,ur/ar,yes,SRC003 p.1 line 1786
VAR_1B3BB7EC61,ENT_FB1149DBA6,امام مہدی علیہ السلام بارہویں امام، امام منتظر، امام قايم، اور صاحب العصر والزمان ہیں،,امام مہدی علیہ السلام بارہویں امام، امام منتظر، امام قائم، اور صاحب العصر والزمان ہیں،,ur/ar,yes,SRC003 p.1 line 771
VAR_2B52EFFEFA,ENT_46C9DFFA9A,امام مہدی علیہ السلام سے رابطے کی بنیاد بنا۔,امام مہدی علیہ السلام سے رابطے کی بنیاد بنا۔,ur/ar,yes,SRC003 p.1 line 753
VAR_859400C240,ENT_ECE05CA151,امام مہدی علیہ السلام کی امامت و غیبت کا انکار کیا۔,امام مہدی علیہ السلام کی امامت و غیبت کا انکار کیا۔,ur/ar,yes,SRC003 p.1 line 787
VAR_53635E63F7,ENT_0C1A9BF72D,امام مہدی علیہ السلام کی امامت کا انکار کیا، لیکن بعد میں توبہ کر کے,امام مہدی علیہ السلام کی امامت کا انکار کیا، لیکن بعد میں توبہ کر کے,ur/ar,yes,SRC003 p.1 line 811
VAR_F6276B2BA9,ENT_5AB21B1284,امام مہدی علیہ السلام کی جانب سے ایک توقیع میں فرمایا گیا اے ال محمد,امام مہدی علیہ السلام کی جانب سے ایک توقیع میں فرمایا گیا اے آلِ محمدؐ,ur/ar,yes,SRC003 p.1 line 794
VAR_D2F694FA78,ENT_9896AA0802,امام مہدی علیہ السلام کی غیبت صغری کے دوران ان کے نايبین کو اذیت دی,امام مہدی علیہ السلام کی غیبت صغری کے دوران ان کے نائبین کو اذیت دی,ur/ar,yes,SRC003 p.1 line 790
VAR_89D3F5B64F,ENT_2F066B774B,امام مہدی علیہ السلام کے غیبت کے دور میں بنیادی ذریعہ بنے۔,امام مہدی علیہ السلام کے غیبت کے دور میں بنیادی ذریعہ بنے۔,ur/ar,yes,SRC003 p.1 line 745
VAR_DCD8387E31,ENT_625E16A4AD,امام مہدی کی ولادت کا خدشہ عباسی حکومت کے لیے ناقابل برداشت بن چکا تھا۔,امام مہدی کی ولادت کا خدشہ عباسی حکومت کے لیے ناقابلِ برداشت بن چکا تھا۔,ur/ar,yes,SRC003 p.1 line 781
VAR_A2A4A19EE7,ENT_8792BF3C06,امام نسفی مدارک التنزیل ، امام فخر الدین رازی تفسیر کبیر ، اور امام ابن جریر طبری,امام نسفی (مدارک التنزیل)، امام فخر الدین رازی (تفسیر کبیر)، اور امام ابن جریر طبری,ur/ar,yes,SRC003 p.1 line 384
VAR_96F88D8A72,ENT_6683093CBD,امام نقی علیہ السلام کو عباسی خلیفہ معتمد عباسی نے زہر دے کر شہید کرایا۔,امام نقی علیہ السلام کو عباسی خلیفہ معتمد عباسی نے زہر دے کر شہید کرایا۔,ur/ar,yes,SRC003 p.1 line 754
VAR_6C7EB88946,ENT_5D964DA192,امام نے ان کی امامت کی نفی فرمايی، بعض روایات میں اتا ہے کہ اپ,امام نے ان کی امامت کی نفی فرمائی، بعض روایات میں آتا ہے کہ آپ,ur/ar,yes,SRC003 p.1 line 626
VAR_D3A8E5BA66,ENT_A1EEA4E897,امام نے عباسی دربار میں مناظرہ کر کے علم و امامت کا کمال ظاہر کیا۔,امام نے عباسی دربار میں مناظرہ کر کے علم و امامت کا کمال ظاہر کیا۔,ur/ar,yes,SRC003 p.1 line 717
VAR_40916AB913,ENT_6ADCDB3363,امام کو خلافت کے قریب لا کر اپنے اقتدار کو مذہبی جواز فراہم کر سکے،,امام کو خلافت کے قریب لا کر اپنے اقتدار کو مذہبی جواز فراہم کر سکے،,ur/ar,yes,SRC003 p.1 line 689
VAR_F5E8C894C4,ENT_30EA9D45B2,امام کو شہید کر دیا گیا۔,امام کو شہید کر دیا گیا۔,ur/ar,yes,SRC003 p.1 line 726
VAR_BBF69C56C7,ENT_E78579A0DA,امام کہلاتے ہیں، جنہوں نے کربلا کو دیکھا بھی اور بعد میں علمی صورت میں,امام کہلاتے ہیں، جنہوں نے کربلا کو دیکھا بھی اور بعد میں علمی صورت میں,ur/ar,yes,SRC003 p.1 line 593
VAR_DCAA4A95E3,ENT_C1629A0BFD,امام کی اولاد کا نہیں تھا بلکہ ایک جامع ورژن تھا، جس میں تمام خاندانوں,امام کی اولاد کا نہیں تھا بلکہ ایک جامع ورژن تھا، جس میں تمام خاندانوں,ur/ar,yes,SRC003 p.1 line 1890
VAR_6091E2727F,ENT_9498E48369,امام کی شہادت کے بعد شیعہ جماعت منظم رہے۔,امام کی شہادت کے بعد شیعہ جماعت منظم رہے۔,ur/ar,yes,SRC003 p.1 line 775
VAR_1227E08F92,ENT_214F2A6FC7,امام کی عمر کم ہی کیوں نہ ہو۔,امام کی عمر کم ہی کیوں نہ ہو۔,ur/ar,yes,SRC003 p.1 line 729
VAR_426FAE8943,ENT_ACF674CCC0,امام ہونے کی بنیاد پر روحانی اور نظریاتی قربت رکھتے تھے۔,امام ہونے کی بنیاد پر روحانی اور نظریاتی قربت رکھتے تھے۔,ur/ar,yes,SRC003 p.1 line 1809
VAR_D94CA751D0,ENT_3C816DD6CB,امام ہیں جن کا نسب حضرت امام حسن اور حضرت امام حسین دونوں سے جا,امام ہیں جن کا نسب حضرت امام حسن اور حضرت امام حسین دونوں سے جا,ur/ar,yes,SRC003 p.1 line 617
VAR_4B4E18B286,ENT_7A743A61C6,امام ہیں، اور اخرالزمان میں ظہور فرمايیں گے۔,امام ہیں، اور آخرالزمان میں ظہور فرمائیں گے۔,ur/ar,yes,SRC003 p.1 line 763
VAR_B7D61EFFCA,ENT_ACC24C87F8,امام ہیں، جو اپ کے مقام علمی و روحانی کی ایک منفرد جہت ہے۔,امام ہیں، جو آپ کے مقامِ علمی و روحانی کی ایک منفرد جہت ہے۔,ur/ar,yes,SRC003 p.1 line 618
VAR_4ADB5022B1,ENT_4A57CF36AC,امام، اور اسلام کے حقیقی معارف کے شارح ہیں۔,امام، اور اسلام کے حقیقی معارف کے شارح ہیں۔,ur/ar,yes,SRC003 p.1 line 589
VAR_4943636F76,ENT_374FAA5763,امام، اور امام محمد تقی الجواد علیہ السلام کے فرزند برحق ہیں۔,امام، اور امام محمد تقی الجواد علیہ السلام کے فرزندِ برحق ہیں۔,ur/ar,yes,SRC003 p.1 line 732
VAR_1DB2D10E44,ENT_64A636700B,امام، اور حضرت امام محمد مہدی عجل اللہ تعالی فرجہ الشریف کے والد ماجد ہیں،,امام، اور حضرت امام محمد مہدی عجل اللہ تعالیٰ فرجہ الشریف کے والد ماجد ہیں،,ur/ar,yes,SRC003 p.1 line 763
VAR_FA0F68E4B8,ENT_0C2BE43A6A,امام، عالم ربانی، اور اہل بیت کے عظیم وارث ہیں، جنہوں نے کربلا کے بعد,امام، عالمِ ربانی، اور اہل بیت کے عظیم وارث ہیں، جنہوں نے کربلا کے بعد,ur/ar,yes,SRC003 p.1 line 552
VAR_23C33BE927,ENT_3C1DDBCE53,امام، علم، تقوی، زہد، اور مظلومیت کے عظیم نشان تھے۔,امام، علم، تقویٰ، زہد، اور مظلومیت کے عظیم نشان تھے۔,ur/ar,yes,SRC003 p.1 line 761
VAR_7A10399106,ENT_0DDB7B7DAC,امام، علم، حلم، زہد، عبادت اور صبر کے پیکر ہیں۔,امام، علم، حلم، زہد، عبادت اور صبر کے پیکر ہیں۔,ur/ar,yes,SRC003 p.1 line 643
VAR_9380BBCD87,ENT_572D4405DB,امام، علم، سخاوت، زہد اور پاکیزگی کے روشن چراغ تھے۔,امام، علم، سخاوت، زہد اور پاکیزگی کے روشن چراغ تھے۔,ur/ar,yes,SRC003 p.1 line 703
VAR_DDE51490C2,ENT_F93137BF64,امام، منصوص من اللہ، اور امام علی رضا علیہ السلام کے واحد فرزند تھے۔,امام، منصوص من اللہ، اور امام علی رضا علیہ السلام کے واحد فرزند تھے۔,ur/ar,yes,SRC003 p.1 line 705
VAR_2BDABFEA76,ENT_E13C69CA65,انوش,انوش,ur/ar,yes,SRC003 Urdu text: Adam-to-Abdul-Muttalib arrow chain; SRC003 p.1 line 1
VAR_7D12D82274,ENT_3A63190598,بشرلی لقب بیم ۔ طبع,بشرلی (لقب بیم ۔ طبع),ur/ar,yes,SRC003 Urdu text: Adam-to-Abdul-Muttalib arrow chain; SRC003 p.1 line 1
VAR_8996430BF4,ENT_088096F211,بشیرلی لقب بیم ۔ طبع,بشیرلی (لقب بیم ۔ طبع),ur/ar,yes,SRC003 Urdu text: Adam-to-Abdul-Muttalib arrow chain; SRC003 p.1 line 1
VAR_89F49B0CFC,ENT_1CD9C2F9C2,بلداس محتل,بلداس (محتل),ur/ar,yes,SRC003 Urdu text: Adam-to-Abdul-Muttalib arrow chain; SRC003 p.1 line 1
VAR_60681E7C38,ENT_21E2181E03,بی بی امۃ اللہ سادات خاندان کی خاتون، جن سے کيی صاحبزادے پیدا ہويے۔,بی بی امۃ اللہ سادات خاندان کی خاتون، جن سے کئی صاحبزادے پیدا ہوئے۔,ur/ar,yes,SRC003 p.1 line 1380
VAR_5CBF5F6B34,ENT_15AD7C4B15,بی بی طاہرہ زہرا بنت سید بدرالدین بھاکری بھکر بیٹے سید صدرالدین محمد غوث، سید بہاوالدین,بی بی طاہرہ (زہرا) بنت سید بدرالدین بھاکری (بھکر): بیٹے: سید صدرالدین محمد غوث، سید بہاؤالدین,ur/ar,yes,SRC003 p.1 line 1205
VAR_40F50E1D66,ENT_DA346E869E,بی بی فاطمہ معصومہ سلام اللہ علیہا، جن کا مزار قم ایران میں واقع ہے اور,بی بی فاطمہ معصومہ سلام اللہ علیہا، جن کا مزار قم (ایران) میں واقع ہے اور,ur/ar,yes,SRC003 p.1 line 664
VAR_51D112A027,ENT_09532BE63F,بی بی نجم النساء جن کا تعلق روحانی خانوادے سے تھا۔,بی بی نجم النساء جن کا تعلق روحانی خانوادے سے تھا۔,ur/ar,yes,SRC003 p.1 line 1382
VAR_1845750637,ENT_DC6EA49013,بی بی کاندھاری بیگم ان کی ہم عقیدہ تھیں، جس کے باعث یہ انتظام عمل میں,بی بی کاندھاری بیگم ان کی ہم عقیدہ تھیں، جس کے باعث یہ انتظام عمل میں,ur/ar,yes,SRC003 p.1 line 1609
VAR_69DA364F2C,ENT_9C5FA7EBBA,بی بی کاندھاری بیگم کی تدفین کے لیے وہ زمین منتخب کی جہاں ان کی قبر,بی بی کاندھاری بیگم کی تدفین کے لیے وہ زمین منتخب کی جہاں ان کی قبر,ur/ar,yes,SRC003 p.1 line 1607
